symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
SIBL,2026-03-04,0.0,0.12293391,False,0.0,BUY,HOLD,0.0,0.0,100000.0,100000.0
SIBL,2026-03-05,-0.005665722379603388,0.0054134415,False,540.5600000000005,BUY,HOLD,-540.5600000000005,-0.0,99459.44,100000.0
SIBL,2026-03-06,0.0,0.0032635992,False,0.0,BUY,HOLD,0.0,0.0,99459.44,100000.0
SIBL,2026-03-09,-0.14245014245014243,0.032535236,False,13514.0,BUY,HOLD,-13514.0,-0.0,85945.44,100000.0
SIBL,2026-03-10,0.1661129568106312,-0.016187644,False,13514.0,HOLD,BUY,0.0,13514.0,85945.44,113514.0
SIBL,2026-03-11,-0.0014245014245013454,0.018815983,False,135.13999999999712,BUY,HOLD,-135.13999999999712,-0.0,85810.3,113514.0
SIBL,2026-03-12,0.10556348074179756,-0.041397423,False,10000.360000000002,HOLD,BUY,0.0,10000.360000000002,85810.3,123514.36
SIBL,2026-03-13,-0.08645161290322578,0.006116836,False,9054.38,BUY,HOLD,-9054.38,-0.0,76755.92,123514.36
SIBL,2026-03-16,-0.07627118644067798,0.0073864795,False,7297.56,BUY,HOLD,-7297.56,-0.0,69458.36,123514.36
SIBL,2026-03-17,0.0,0.0041359887,False,0.0,BUY,HOLD,0.0,0.0,69458.36,123514.36
SIBL,2026-03-18,0.13455657492354733,-0.0028955326,False,11892.319999999998,HOLD,BUY,0.0,11892.319999999998,69458.36,135406.68
SIBL,2026-03-19,-0.0026954177897573484,0.036189407,False,270.27999999999423,BUY,HOLD,-270.27999999999423,-0.0,69188.08,135406.68
SIBL,2026-03-24,0.014864864864864824,-0.0104797175,False,1486.5399999999922,HOLD,BUY,0.0,1486.5399999999922,69188.08,136893.22
SIBL,2026-03-25,0.0332889480692411,0.014442516,True,0.0,BUY,BUY,3378.5,3378.5,72566.58,140271.72
SIBL,2026-03-26,0.0,-0.015979722,True,0.0,HOLD,HOLD,0.0,0.0,72566.58,140271.72
SIBL,2026-03-27,0.0,-0.007405104,True,0.0,HOLD,HOLD,0.0,0.0,72566.58,140271.72
SIBL,2026-03-30,0.0,-0.012425339,True,0.0,HOLD,HOLD,0.0,0.0,72566.58,140271.72
SIBL,2026-03-31,-0.04896907216494839,-0.006752499,True,0.0,HOLD,HOLD,-0.0,-0.0,72566.58,140271.72
SIBL,2026-04-01,-0.051490514905149,-0.010063485,True,0.0,HOLD,HOLD,-0.0,-0.0,72566.58,140271.72
SIBL,2026-04-02,0.05714285714285716,-0.0045964783,False,5405.600000000005,HOLD,BUY,0.0,5405.600000000005,72566.58,145677.32
SIBL,2026-04-03,0.0,0.007539371,False,0.0,BUY,HOLD,0.0,0.0,72566.58,145677.32
SIBL,2026-04-06,0.0,0.008766816,False,0.0,BUY,HOLD,0.0,0.0,72566.58,145677.32
SIBL,2026-04-07,-0.02837837837837842,-0.0064041587,True,0.0,HOLD,HOLD,-0.0,-0.0,72566.58,145677.32
SIBL,2026-04-08,0.020862308762169546,-0.012636929,False,2027.0999999999929,HOLD,BUY,0.0,2027.0999999999929,72566.58,147704.41999999998
SIBL,2026-04-09,0.0,-0.013127805,True,0.0,HOLD,HOLD,0.0,0.0,72566.58,147704.41999999998
