symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
PKGI,2026-03-04,0.09564904710535771,-0.016713593694255,False,8086.400000000001,HOLD,BUY,0.0,8086.400000000001,100000.0,108086.4
PKGI,2026-03-05,0.09747292418772568,-0.011649036636081,False,9028.799999999996,HOLD,BUY,0.0,9028.799999999996,100000.0,117115.2
PKGI,2026-03-06,0.04844497607655507,-0.0044320331607406,False,4924.800000000014,HOLD,BUY,0.0,4924.800000000014,100000.0,122040.00000000001
PKGI,2026-03-09,-0.01540216771249281,-0.0610621702428775,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,122040.00000000001
PKGI,2026-03-10,0.06431054461181929,-0.0614511140003704,False,6748.7999999999965,HOLD,BUY,0.0,6748.7999999999965,100000.0,128788.8
PKGI,2026-03-11,-0.04246053347849765,-0.0275967779404442,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,128788.8
PKGI,2026-03-12,-0.027288231949971653,-0.0218294425430421,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,128788.8
PKGI,2026-03-13,-0.06195207481005249,-0.0193671637342139,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,128788.8
PKGI,2026-03-16,0.0003115264797506345,-0.0138754072124719,False,30.399999999993952,HOLD,BUY,0.0,30.399999999993952,100000.0,128819.2
PKGI,2026-03-17,0.04204297726564943,-0.0062017855299943,False,4104.000000000005,HOLD,BUY,0.0,4104.000000000005,100000.0,132923.2
PKGI,2026-03-18,0.07680812910938428,-0.062350864138226,False,7812.800000000001,HOLD,BUY,0.0,7812.800000000001,100000.0,140736.0
PKGI,2026-03-19,-0.086872051068554,-0.0622395468369229,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,140736.0
PKGI,2026-03-24,-0.05714285714285716,-0.0185958900652188,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,140736.0
PKGI,2026-03-25,0.05931656995486789,-0.0125846409888893,False,5593.599999999999,HOLD,BUY,0.0,5593.599999999999,100000.0,146329.6
PKGI,2026-03-26,-0.054777845404747394,-0.0044023581362688,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,146329.6
PKGI,2026-03-27,0.09111397295556989,-0.0600602879459116,False,8603.200000000006,HOLD,BUY,0.0,8603.200000000006,100000.0,154932.80000000002
PKGI,2026-03-30,-0.01976984361168488,-0.0594821551416733,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,154932.80000000002
PKGI,2026-03-31,0.07435279951836238,-0.0246782655892614,False,7508.7999999999965,HOLD,BUY,0.0,7508.7999999999965,100000.0,162441.6
PKGI,2026-04-01,0.08349677780891018,-0.0179915417295192,False,9059.200000000012,HOLD,BUY,0.0,9059.200000000012,100000.0,171500.80000000002
PKGI,2026-04-02,0.03103180760279267,-0.01465282498398,False,3647.9999999999873,HOLD,BUY,0.0,3647.9999999999873,100000.0,175148.8
PKGI,2026-04-03,-0.0875344870830197,-0.008340379846706,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,175148.8
PKGI,2026-04-06,-0.1000549752611325,8.552457337167958e-05,False,11065.600000000002,BUY,HOLD,-11065.600000000002,-0.0,88934.4,175148.8
PKGI,2026-04-07,-0.09987782529016498,-0.0553920107531272,True,0.0,HOLD,HOLD,-0.0,-0.0,88934.4,175148.8
PKGI,2026-04-08,-0.10010179843909062,-0.0547016957382943,True,0.0,HOLD,HOLD,-0.0,-0.0,88934.4,175148.8
PKGI,2026-04-09,-0.0991704374057315,-0.0198579958544667,True,0.0,HOLD,HOLD,-0.0,-0.0,88934.4,175148.8
