symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
FECTC,2026-03-04,0.022268203763917693,0.034427157265197,True,0.0,BUY,BUY,2540.2400000000057,2540.2400000000057,102540.24,102540.24
FECTC,2026-03-05,0.02361445783132532,-0.0151298968995071,False,5507.600000000007,SHORT,BUY,-2753.8000000000034,2753.8000000000034,99786.44,105294.04000000001
FECTC,2026-03-06,-0.043032015065913476,-0.0019426787232309,True,0.0,SHORT,SHORT,5136.6800000000085,5136.6800000000085,104923.12000000001,110430.72000000002
FECTC,2026-03-09,-0.09997048115713858,0.0054618579652173,False,22839.679999999993,BUY,SHORT,-11419.839999999997,11419.839999999997,93503.28000000001,121850.56000000001
FECTC,2026-03-10,0.03673335519842569,0.0008805351213065,True,0.0,BUY,BUY,3776.6399999999994,3776.6399999999994,97279.92000000001,125627.20000000001
FECTC,2026-03-11,-0.006116207951070374,-0.0007033276226907,True,0.0,SHORT,SHORT,651.919999999998,651.919999999998,97931.84000000001,126279.12000000001
FECTC,2026-03-12,-0.016021220159151195,-0.0024068345999814,True,0.0,SHORT,SHORT,1697.2400000000057,1697.2400000000057,99629.08000000002,127976.36000000002
FECTC,2026-03-13,0.003558335130472212,0.0136040865460526,True,0.0,BUY,BUY,370.9199999999981,370.9199999999981,100000.00000000001,128347.28000000001
FECTC,2026-03-16,-0.044590093478027226,0.0025719588132754,False,9329.19999999998,BUY,SHORT,-4664.59999999999,4664.59999999999,95335.40000000002,133011.88
FECTC,2026-03-17,0.02103013945119203,-0.0060296327195683,False,4203.76000000001,SHORT,BUY,-2101.880000000005,2101.880000000005,93233.52000000002,135113.76
FECTC,2026-03-18,0.02279986782685306,0.0073803966079667,True,0.0,BUY,BUY,2326.679999999992,2326.679999999992,95560.20000000001,137440.44
FECTC,2026-03-19,-0.04232177471462406,-0.0043074736622405,True,0.0,SHORT,SHORT,4417.3199999999915,4417.3199999999915,99977.52,141857.76
FECTC,2026-03-24,-0.03856966153154173,9.888388888342115e-05,False,7710.640000000016,BUY,SHORT,-3855.320000000008,3855.320000000008,96122.2,145713.08000000002
FECTC,2026-03-25,0.054970760233918226,-0.0004335802250314,False,10565.600000000006,SHORT,BUY,-5282.800000000003,5282.800000000003,90839.4,150995.88
FECTC,2026-03-26,-0.043126385809312606,0.0087106349749237,False,8744.720000000001,BUY,SHORT,-4372.360000000001,4372.360000000001,86467.04,155368.24
FECTC,2026-03-27,-0.04761904761904756,-0.0027612150279807,True,0.0,SHORT,SHORT,4619.639999999999,4619.639999999999,91086.68,159987.88
FECTC,2026-03-30,-0.0996350364963503,-0.0003961495846947,True,0.0,SHORT,SHORT,9205.559999999998,9205.559999999998,100292.23999999999,169193.44
FECTC,2026-03-31,0.0378327253073909,0.0002936548655882,True,0.0,BUY,BUY,3147.1999999999966,3147.1999999999966,103439.43999999999,172340.64
FECTC,2026-04-01,0.05897669574274178,-0.0005827226567985,False,10183.440000000002,SHORT,BUY,-5091.720000000001,5091.720000000001,98347.71999999999,177432.36
FECTC,2026-04-02,-0.021637570690927088,0.0007854729731271,False,3956.4800000000114,BUY,SHORT,-1978.2400000000057,1978.2400000000057,96369.47999999998,179410.6
FECTC,2026-04-03,0.011686353355114365,-0.0017621825347854,False,2090.6400000000153,SHORT,BUY,-1045.3200000000077,1045.3200000000077,95324.15999999997,180455.92
FECTC,2026-04-06,0.03341199850950183,0.0011685475125667,True,0.0,BUY,BUY,3023.5599999999977,3023.5599999999977,98347.71999999997,183479.48
FECTC,2026-04-07,0.030769230769230882,-0.0040081520048379,False,5754.880000000005,SHORT,BUY,-2877.4400000000023,2877.4400000000023,95470.27999999997,186356.92
FECTC,2026-04-08,0.10004664179104483,0.001535545753998,True,0.0,BUY,BUY,9643.919999999998,9643.919999999998,105114.19999999997,196000.84000000003
FECTC,2026-04-09,-0.002649989400042352,-0.0039873407270086,True,0.0,SHORT,SHORT,281.0,281.0,105395.19999999997,196281.84000000003
