symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
FABL,2026-03-04,-0.01638971090371044,0.045894325,False,3450.2399999999943,BUY,SHORT,-1725.1199999999972,1725.1199999999972,98274.88,101725.12
FABL,2026-03-05,0.019787086322610392,0.018141177,True,0.0,BUY,BUY,2048.5799999999927,2048.5799999999927,100323.45999999999,103773.69999999998
FABL,2026-03-06,-0.043912402133212236,-0.008512215,True,0.0,SHORT,SHORT,4636.259999999988,4636.259999999988,104959.71999999999,108409.95999999998
FABL,2026-03-09,-0.09874198908141474,-0.026672523,True,0.0,SHORT,SHORT,9967.36000000001,9967.36000000001,114927.07999999999,118377.31999999998
FABL,2026-03-10,0.09309981564392955,0.005710808,True,0.0,BUY,BUY,8469.86000000001,8469.86000000001,123396.94,126847.18
FABL,2026-03-11,-0.012046741356463109,-0.0006592227,True,0.0,SHORT,SHORT,1198.0,1198.0,124594.94,128045.18
FABL,2026-03-12,-0.007681990001219496,-0.0023603698,True,0.0,SHORT,SHORT,754.7400000000116,754.7400000000116,125349.68000000002,128799.92000000001
FABL,2026-03-13,0.0528385352666505,-0.006297398,False,10302.800000000027,SHORT,BUY,-5151.400000000013,5151.400000000013,120198.28,133951.32
FABL,2026-03-16,-0.028361344537815247,-0.0005555537,True,0.0,SHORT,SHORT,2911.140000000008,2911.140000000008,123109.42000000001,136862.46000000002
FABL,2026-03-17,-0.002282282282282222,0.010134912,False,455.23999999999455,BUY,SHORT,-227.61999999999728,227.61999999999728,122881.80000000002,137090.08000000002
FABL,2026-03-18,0.0575487599325788,0.00444415,True,0.0,BUY,BUY,5726.440000000001,5726.440000000001,128608.24000000002,142816.52000000002
FABL,2026-03-19,-0.049635701275045574,-0.0007935758,True,0.0,SHORT,SHORT,5223.28,5223.28,133831.52000000002,148039.80000000002
FABL,2026-03-24,0.016890273119309906,-0.00040828664,False,3378.359999999992,SHORT,BUY,-1689.179999999996,1689.179999999996,132142.34000000003,149728.98
FABL,2026-03-25,0.015549534691954303,-0.003698996,False,3162.719999999984,SHORT,BUY,-1581.359999999992,1581.359999999992,130560.98000000003,151310.34000000003
FABL,2026-03-26,-0.022735181533464766,0.00356676,False,4696.159999999985,BUY,SHORT,-2348.0799999999927,2348.0799999999927,128212.90000000002,153658.42
FABL,2026-03-27,-0.01341246290801179,-0.0063661966,True,0.0,SHORT,SHORT,1353.7399999999946,1353.7399999999946,129566.64000000003,155012.16
FABL,2026-03-30,-0.054258902791145425,-0.00031566515,True,0.0,SHORT,SHORT,5402.980000000006,5402.980000000006,134969.62000000002,160415.14
FABL,2026-03-31,0.011067294237374403,0.006091018,True,0.0,BUY,BUY,1042.2600000000054,1042.2600000000054,136011.88000000003,161457.40000000002
FABL,2026-04-01,0.048691494715651595,0.0027283523,True,0.0,BUY,BUY,4636.259999999988,4636.259999999988,140648.14,166093.66
FABL,2026-04-02,-0.026754649070185876,0.0018347065,False,5343.079999999975,BUY,SHORT,-2671.5399999999877,2671.5399999999877,137976.60000000003,168765.2
FABL,2026-04-03,-0.005424063116370781,-0.0047387383,True,0.0,SHORT,SHORT,527.1199999999973,527.1199999999973,138503.72000000003,169292.32
FABL,2026-04-06,0.008552305404065486,0.0038643025,True,0.0,BUY,BUY,826.6199999999973,826.6199999999973,139330.34000000003,170118.94
FABL,2026-04-07,0.004178444144033344,0.0031541022,True,0.0,BUY,BUY,407.3199999999871,407.3199999999871,139737.66,170526.25999999998
FABL,2026-04-08,0.09998776159588796,0.0008958535,True,0.0,BUY,BUY,9787.660000000002,9787.660000000002,149525.32,180313.91999999998
FABL,2026-04-09,0.05262572318647085,0.00065032946,True,0.0,BUY,BUY,5666.5400000000045,5666.5400000000045,155191.86000000002,185980.46
