symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
CPPL,2026-03-04,0.02757142857142858,-0.0101685144589909,False,5404.000000000019,SHORT,BUY,-2702.0000000000095,2702.0000000000095,97297.99999999999,102702.00000000001
CPPL,2026-03-05,0.037536493813429495,-0.0084841266998712,False,7559.999999999968,SHORT,BUY,-3779.999999999984,3779.999999999984,93518.0,106482.0
CPPL,2026-03-06,-0.035374514270400614,-0.0058215468187795,True,0.0,SHORT,SHORT,3696.000000000001,3696.000000000001,97214.0,110178.0
CPPL,2026-03-09,-0.09904153354632583,-0.0029005290562682,True,0.0,SHORT,SHORT,9981.999999999993,9981.999999999993,107196.0,120159.99999999999
CPPL,2026-03-10,0.05288313290163438,-0.0025969710332341,False,9604.000000000018,SHORT,BUY,-4802.000000000009,4802.000000000009,102393.99999999999,124962.0
CPPL,2026-03-11,0.022697320251866993,-0.0098845011155777,False,4339.999999999992,SHORT,BUY,-2169.999999999996,2169.999999999996,100224.0,127131.99999999999
CPPL,2026-03-12,0.0037227949599081267,-0.0071727440582041,False,727.9999999999745,SHORT,BUY,-363.99999999998727,363.99999999998727,99860.00000000001,127495.99999999997
CPPL,2026-03-13,0.03380884450784594,-0.0081685057058773,False,6636.000000000013,SHORT,BUY,-3318.0000000000064,3318.0000000000064,96542.0,130813.99999999999
CPPL,2026-03-16,-0.043052297502414905,-0.0065572702123807,True,0.0,SHORT,SHORT,4368.000000000006,4368.000000000006,100910.00000000001,135182.0
CPPL,2026-03-17,0.021341023792357694,-0.0040254090152487,False,4144.000000000011,SHORT,BUY,-2072.0000000000055,2072.0000000000055,98838.0,137254.0
CPPL,2026-03-18,0.030213186502894285,-0.001288778465088,False,5992.000000000002,SHORT,BUY,-2996.000000000001,2996.000000000001,95842.0,140250.0
CPPL,2026-03-19,-0.021241606139509317,-0.0012178581446105,True,0.0,SHORT,SHORT,2169.999999999996,2169.999999999996,98012.0,142420.0
CPPL,2026-03-24,-0.00588070568468213,-0.0077030264409297,True,0.0,SHORT,SHORT,588.0000000000024,588.0000000000024,98600.0,143008.0
CPPL,2026-03-25,0.03253521126760561,-0.0064385243794016,False,6468.000000000006,SHORT,BUY,-3234.000000000003,3234.000000000003,95366.0,146242.0
CPPL,2026-03-26,-0.028645478106670397,-0.004257913997529,True,0.0,SHORT,SHORT,2940.000000000012,2940.000000000012,98306.00000000001,149182.0
CPPL,2026-03-27,-0.004493750877685665,-0.0018666403048964,True,0.0,SHORT,SHORT,447.99999999999045,447.99999999999045,98754.0,149630.0
CPPL,2026-03-30,-0.06841585555085339,-0.0021248604793895,True,0.0,SHORT,SHORT,6789.999999999992,6789.999999999992,105543.99999999999,156420.0
CPPL,2026-03-31,0.00575408843125369,-0.0099894576725335,False,1063.9999999999873,SHORT,BUY,-531.9999999999936,531.9999999999936,105012.0,156952.0
CPPL,2026-04-01,0.05239385727190604,-0.0078527638752415,False,9744.000000000011,SHORT,BUY,-4872.0000000000055,4872.0000000000055,100139.99999999999,161824.0
CPPL,2026-04-02,-0.013018597997138892,-0.0094042199843359,True,0.0,SHORT,SHORT,1274.000000000015,1274.000000000015,101414.0,163098.0
CPPL,2026-04-03,-0.028844760110160794,-0.0083123533049109,True,0.0,SHORT,SHORT,2785.9999999999927,2785.9999999999927,104200.0,165884.0
CPPL,2026-04-06,0.015074626865671625,-0.0062474582831449,False,2828.0000000000146,SHORT,BUY,-1414.0000000000073,1414.0000000000073,102786.0,167298.0
CPPL,2026-04-07,0.004117041611527705,-0.0039106440950939,False,784.0000000000032,SHORT,BUY,-392.0000000000016,392.0000000000016,102393.99999999999,167690.0
CPPL,2026-04-08,0.09430370478840233,-0.0041593884000824,False,18031.999999999993,SHORT,BUY,-9015.999999999996,9015.999999999996,93378.0,176706.0
CPPL,2026-04-09,-0.023952897096213066,-0.0119496332084014,True,0.0,SHORT,SHORT,2506.0000000000086,2506.0000000000086,95884.0,179212.0
