symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
PKGP,2026-03-04,0.0,-0.0050961243593058,False,0.0,SHORT,HOLD,-0.0,0.0,100000.0,100000.0
PKGP,2026-03-05,0.0747500000000001,-0.0075878542310655,False,12169.300000000008,SHORT,BUY,-6084.650000000004,6084.650000000004,93915.34999999999,106084.65000000001
PKGP,2026-03-06,-0.010700162828564785,0.001032651474323,False,1872.2000000000035,BUY,SHORT,-936.1000000000017,936.1000000000017,92979.25,107020.75
PKGP,2026-03-09,-0.0869974135904068,0.037292287334708,False,15059.000000000011,BUY,SHORT,-7529.5000000000055,7529.5000000000055,85449.74999999999,114550.25000000001
PKGP,2026-03-10,0.09271182075714668,0.0382273299073779,True,0.0,BUY,BUY,7326.000000000003,7326.000000000003,92775.74999999999,121876.25000000001
PKGP,2026-03-11,-0.03605939193966534,-0.0016694364600149,True,0.0,SHORT,SHORT,3113.5500000000025,3113.5500000000025,95889.29999999999,124989.80000000002
PKGP,2026-03-12,0.0,-0.0030482178956795,False,0.0,SHORT,HOLD,-0.0,0.0,95889.29999999999,124989.80000000002
PKGP,2026-03-13,-0.015403422982884996,0.0012105367321265,False,2564.0999999999813,BUY,SHORT,-1282.0499999999906,1282.0499999999906,94607.25,126271.85
PKGP,2026-03-16,0.03029550533896197,-0.0013368134853088,False,4965.399999999995,SHORT,BUY,-2482.6999999999975,2482.6999999999975,92124.55,128754.55
PKGP,2026-03-17,-0.01976379850566401,0.0071123416220232,False,3337.400000000001,BUY,SHORT,-1668.7000000000005,1668.7000000000005,90455.85,130423.25
PKGP,2026-03-18,0.10007376444553717,0.0430869494337245,True,0.0,BUY,BUY,8282.45,8282.45,98738.3,138705.7
PKGP,2026-03-19,0.09856951274027703,0.0436281856827852,True,0.0,BUY,BUY,8974.349999999993,8974.349999999993,107712.65,147680.05
PKGP,2026-03-24,-0.030925737538148423,0.0048661126825402,False,6186.399999999984,BUY,SHORT,-3093.199999999992,3093.199999999992,104619.45000000001,150773.25
PKGP,2026-03-25,-0.007138358177619208,0.0015902754942195,False,1383.8000000000138,BUY,SHORT,-691.9000000000069,691.9000000000069,103927.55,151465.15
PKGP,2026-03-26,-0.022837809262000408,0.0092628766033134,False,4395.599999999993,BUY,SHORT,-2197.7999999999965,2197.7999999999965,101729.75,153662.95
PKGP,2026-03-27,0.03354252326336282,0.0444300242841134,True,0.0,BUY,BUY,3154.249999999994,3154.249999999994,104884.0,156817.19999999998
PKGP,2026-03-30,-0.04208542713567831,0.0441507527730497,False,8180.699999999992,BUY,SHORT,-4090.349999999996,4090.349999999996,100793.65000000001,160907.55
PKGP,2026-03-31,-0.0030601092896175297,0.0029435598736423,False,569.8000000000023,BUY,SHORT,-284.90000000000117,284.90000000000117,100508.75,161192.44999999998
PKGP,2026-04-01,-0.013374260030694973,0.0001862380155968,False,2482.6999999999975,BUY,SHORT,-1241.3499999999988,1241.3499999999988,99267.40000000001,162433.8
PKGP,2026-04-02,-0.03400000000000003,0.0030278879343316,False,6227.100000000005,BUY,SHORT,-3113.5500000000025,3113.5500000000025,96153.85,165547.34999999998
PKGP,2026-04-03,-0.06487232574189095,-0.0009448070938379,True,0.0,SHORT,SHORT,5738.700000000001,5738.700000000001,101892.55,171286.05
PKGP,2026-04-06,-0.028044280442804492,0.0061010652569733,False,4639.800000000002,BUY,SHORT,-2319.900000000001,2319.900000000001,99572.65,173605.94999999998
PKGP,2026-04-07,0.02328524424196421,0.0407239386133682,True,0.0,BUY,BUY,1872.2000000000035,1872.2000000000035,101444.85,175478.14999999997
PKGP,2026-04-08,0.04650012367054179,0.0399928907281139,True,0.0,BUY,BUY,3825.800000000005,3825.800000000005,105270.65000000001,179303.94999999998
PKGP,2026-04-09,-0.027416686362562115,-0.0015660630192943,True,0.0,SHORT,SHORT,2360.6000000000076,2360.6000000000076,107631.25000000001,181664.55
