symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
FHAM,2026-03-04,-0.04421768707482987,-0.0697029725626421,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,100000.0
FHAM,2026-03-05,0.07651245551601416,0.0995751142609896,True,0.0,BUY,BUY,7196.049999999996,7196.049999999996,107196.04999999999,107196.04999999999
FHAM,2026-03-06,-0.024793388429752095,-0.026110593968944,True,0.0,HOLD,HOLD,-0.0,-0.0,107196.04999999999,107196.04999999999
FHAM,2026-03-09,0.0,0.013054252702378,False,0.0,BUY,HOLD,0.0,0.0,107196.04999999999,107196.04999999999
FHAM,2026-03-10,0.02779661016949153,0.0665085174982748,True,0.0,BUY,BUY,2744.540000000001,2744.540000000001,109940.59,109940.59
FHAM,2026-03-11,-0.03430079155672816,-0.0217229461654124,True,0.0,HOLD,HOLD,-0.0,-0.0,109940.59,109940.59
FHAM,2026-03-12,-0.008538251366120186,0.0029136254842403,False,836.75,BUY,HOLD,-836.75,-0.0,109103.84,109940.59
FHAM,2026-03-13,0.0010334137099552443,-0.0011438879548044,False,100.40999999999191,HOLD,BUY,0.0,100.40999999999191,109103.84,110040.99999999999
FHAM,2026-03-16,0.0,0.0074580413107263,False,0.0,BUY,HOLD,0.0,0.0,109103.84,110040.99999999999
FHAM,2026-03-17,0.0,0.0036029959998095,False,0.0,BUY,HOLD,0.0,0.0,109103.84,110040.99999999999
FHAM,2026-03-18,0.00240880935994503,0.0037817950532574,True,0.0,BUY,BUY,234.29000000000096,234.29000000000096,109338.13,110275.29
FHAM,2026-03-19,0.025746652935118464,0.0096783387097253,True,0.0,BUY,BUY,2510.25,2510.25,111848.38,112785.54
FHAM,2026-03-24,0.00033467202141901353,0.001485793705914,True,0.0,BUY,BUY,33.47000000000523,33.47000000000523,111881.85,112819.01
FHAM,2026-03-25,0.007025761124121788,0.0034784201933022,True,0.0,BUY,BUY,702.8700000000028,702.8700000000028,112584.72,113521.88
FHAM,2026-03-26,-0.03122923588039872,0.0028467304854612,False,3146.1800000000044,BUY,HOLD,-3146.1800000000044,-0.0,109438.54000000001,113521.88
FHAM,2026-03-27,-0.008916323731138598,0.0036934685038799,False,870.2200000000053,BUY,HOLD,-870.2200000000053,-0.0,108568.31999999999,113521.88
FHAM,2026-03-30,-0.0048442906574392985,0.0029060593391751,False,468.57999999999004,BUY,HOLD,-468.57999999999004,-0.0,108099.74,113521.88
FHAM,2026-03-31,0.03546592489568834,-0.0004895244930142,False,3413.9399999999987,HOLD,BUY,0.0,3413.9399999999987,108099.74,116935.81999999999
FHAM,2026-04-01,-0.08226997985224993,0.0003810660343843,False,8200.150000000009,BUY,HOLD,-8200.150000000009,-0.0,99899.59,116935.81999999999
FHAM,2026-04-02,0.03366264178558365,0.0153073016253729,True,0.0,BUY,BUY,3079.2400000000057,3079.2400000000057,102978.83,120015.06
FHAM,2026-04-03,0.001061946902654931,-0.001027473849811,False,100.4100000000038,HOLD,BUY,0.0,100.4100000000038,102978.83,120115.47
FHAM,2026-04-06,0.011315417256011262,0.0019435834716467,True,0.0,BUY,BUY,1071.0400000000009,1071.0400000000009,104049.87000000001,121186.51000000001
FHAM,2026-04-07,0.013286713286713159,0.0035511965798411,True,0.0,BUY,BUY,1271.8599999999967,1271.8599999999967,105321.73,122458.37
FHAM,2026-04-08,0.05210489993098677,0.0012650462258403,True,0.0,BUY,BUY,5053.969999999993,5053.969999999993,110375.7,127512.34
FHAM,2026-04-09,-0.01672679567071167,0.0008896922696746,False,1706.9699999999934,BUY,HOLD,-1706.9699999999934,-0.0,108668.73,127512.34
