symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
EFERT,2026-03-04,0.03850293542074357,-0.02693126,False,3919.260000000002,HOLD,BUY,0.0,3919.260000000002,100000.0,103919.26000000001
EFERT,2026-03-05,0.01667687379281091,-0.0022280496,False,1762.919999999996,HOLD,BUY,0.0,1762.919999999996,100000.0,105682.18
EFERT,2026-03-06,-0.019507900468004324,-0.005690255,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,105682.18
EFERT,2026-03-09,-0.05472589792060489,0.004161377,False,5766.839999999992,BUY,HOLD,-5766.839999999992,-0.0,94233.16,105682.18
EFERT,2026-03-10,0.03834616538346158,-0.0060230778,False,3819.659999999994,HOLD,BUY,0.0,3819.659999999994,94233.16,109501.84
EFERT,2026-03-11,-0.011844576050845101,-0.0059273294,True,0.0,HOLD,HOLD,-0.0,-0.0,94233.16,109501.84
EFERT,2026-03-12,0.012473809871851094,0.0067627323,True,0.0,BUY,BUY,1274.880000000001,1274.880000000001,95508.04000000001,110776.72
EFERT,2026-03-13,-0.0007700081813368786,-0.0014878676,True,0.0,HOLD,HOLD,-0.0,-0.0,95508.04000000001,110776.72
EFERT,2026-03-16,-0.016905071521456372,-0.00039905577,True,0.0,HOLD,HOLD,-0.0,-0.0,95508.04000000001,110776.72
EFERT,2026-03-17,-0.003429355281207247,-0.0048970543,True,0.0,HOLD,HOLD,-0.0,-0.0,95508.04000000001,110776.72
EFERT,2026-03-18,0.007324746829220352,-0.010831759,False,742.0200000000045,HOLD,BUY,0.0,742.0200000000045,95508.04000000001,111518.73999999999
EFERT,2026-03-19,-0.01917915182275154,-0.0016755082,True,0.0,HOLD,HOLD,-0.0,-0.0,95508.04000000001,111518.73999999999
EFERT,2026-03-24,0.008508309284505966,0.0034561546,True,0.0,BUY,BUY,851.580000000004,851.580000000004,96359.62000000001,112370.32
EFERT,2026-03-25,0.005328333908924954,0.01016604,True,0.0,BUY,BUY,537.8400000000063,537.8400000000063,96897.46000000002,112908.16
EFERT,2026-03-26,-0.018746626098051777,0.0055732196,False,1902.3600000000108,BUY,HOLD,-1902.3600000000108,-0.0,94995.1,112908.16
EFERT,2026-03-27,-0.01100275068767187,-0.0018936871,True,0.0,HOLD,HOLD,-0.0,-0.0,94995.1,112908.16
EFERT,2026-03-30,-0.03580278128950698,-0.00051142246,True,0.0,HOLD,HOLD,-0.0,-0.0,94995.1,112908.16
EFERT,2026-03-31,-0.002360098599674787,0.004974899,False,224.09999999999434,BUY,HOLD,-224.09999999999434,-0.0,94771.00000000001,112908.16
EFERT,2026-04-01,0.03727263168962258,0.0013714036,True,0.0,BUY,BUY,3530.8200000000015,3530.8200000000015,98301.82000000002,116438.98000000001
EFERT,2026-04-02,-0.009122700319294519,0.0018212502,False,896.4000000000057,BUY,HOLD,-896.4000000000057,-0.0,97405.42000000001,116438.98000000001
EFERT,2026-04-03,-0.004859086491739495,0.004545944,False,473.09999999999434,BUY,HOLD,-473.09999999999434,-0.0,96932.32000000002,116438.98000000001
EFERT,2026-04-06,0.00817228618421062,-0.0001335217,False,791.8200000000018,HOLD,BUY,0.0,791.8200000000018,96932.32000000002,117230.80000000002
EFERT,2026-04-07,-0.007341320418047359,-0.0015159408,True,0.0,HOLD,HOLD,-0.0,-0.0,96932.32000000002,117230.80000000002
EFERT,2026-04-08,0.09942992142160123,-0.0017477603,False,9641.279999999993,HOLD,BUY,0.0,9641.279999999993,96932.32000000002,126872.08000000002
EFERT,2026-04-09,-0.017284065959732753,0.0024749816,False,1842.5999999999945,BUY,HOLD,-1842.5999999999945,-0.0,95089.72000000002,126872.08000000002
