symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
DFSM,2026-03-04,0.04222222222222238,0.0591197371278395,True,0.0,BUY,BUY,3605.2500000000073,3605.2500000000073,103605.25,103605.25
DFSM,2026-03-05,0.061833688699360234,0.0636922481553166,True,0.0,BUY,BUY,5502.750000000001,5502.750000000001,109108.0,109108.0
DFSM,2026-03-06,-0.07028112449799206,0.0618185580813024,False,6641.25000000001,BUY,HOLD,-6641.25000000001,-0.0,102466.75,109108.0
DFSM,2026-03-09,-0.13822894168466515,0.0476243303819338,False,12143.999999999995,BUY,HOLD,-12143.999999999995,-0.0,90322.75,109108.0
DFSM,2026-03-10,0.14536340852130336,0.0467434538533083,True,0.0,BUY,BUY,11005.500000000002,11005.500000000002,101328.25,120113.5
DFSM,2026-03-11,0.03063457330415753,0.0512347962756571,True,0.0,BUY,BUY,2656.499999999994,2656.499999999994,103984.75,122770.0
DFSM,2026-03-12,0.02972399150743099,0.0490277820225586,True,0.0,BUY,BUY,2656.499999999994,2656.499999999994,106641.25,125426.5
DFSM,2026-03-13,0.02886597938144342,0.0532310932477107,True,0.0,BUY,BUY,2656.500000000011,2656.500000000011,109297.75,128083.0
DFSM,2026-03-16,-0.018036072144288595,0.0575112890087534,False,1707.7499999999973,BUY,HOLD,-1707.7499999999973,-0.0,107590.0,128083.0
DFSM,2026-03-17,0.01632653061224487,0.0554869206673903,True,0.0,BUY,BUY,1518.0000000000014,1518.0000000000014,109108.0,129601.0
DFSM,2026-03-18,0.02409638554216853,0.0412881208356758,True,0.0,BUY,BUY,2276.999999999985,2276.999999999985,111385.0,131878.0
DFSM,2026-03-19,0.033333333333333215,0.0405497433733348,True,0.0,BUY,BUY,3225.7499999999986,3225.7499999999986,114610.74999999999,135103.75
DFSM,2026-03-24,0.09677419354838723,0.0483045080154493,True,0.0,BUY,BUY,9677.250000000013,9677.250000000013,124288.0,144781.0
DFSM,2026-03-25,0.09515570934256057,0.053256032988945,True,0.0,BUY,BUY,10436.249999999996,10436.249999999996,134724.25,155217.25
DFSM,2026-03-26,-0.08214849921011069,0.0520044724543643,False,9867.00000000001,BUY,HOLD,-9867.00000000001,-0.0,124857.25,155217.25
DFSM,2026-03-27,0.04302925989672968,0.0386623170111109,True,0.0,BUY,BUY,4743.75,4743.75,129601.0,159961.0
DFSM,2026-03-30,0.011551155115511635,0.0388447875571427,True,0.0,BUY,BUY,1328.2500000000055,1328.2500000000055,130929.25,161289.25
DFSM,2026-03-31,-0.014681892332789492,0.0445870408651571,False,1707.7499999999973,BUY,HOLD,-1707.7499999999973,-0.0,129221.5,161289.25
DFSM,2026-04-01,0.021523178807947074,0.0437903206773135,True,0.0,BUY,BUY,2466.749999999998,2466.749999999998,131688.25,163756.0
DFSM,2026-04-02,-0.025931928687196182,0.0495313397140275,False,3036.0000000000027,BUY,HOLD,-3036.0000000000027,-0.0,128652.25,163756.0
DFSM,2026-04-03,-0.014975041597337757,0.0554416700957507,False,1707.7499999999973,BUY,HOLD,-1707.7499999999973,-0.0,126944.5,163756.0
DFSM,2026-04-06,0.03040540540540526,0.055102701458195,True,0.0,BUY,BUY,3415.4999999999945,3415.4999999999945,130360.0,167171.5
DFSM,2026-04-07,-0.01967213114754085,0.042606123256668,False,2276.999999999985,BUY,HOLD,-2276.999999999985,-0.0,128083.0,167171.5
DFSM,2026-04-08,0.041806020066889715,0.0435479867979478,True,0.0,BUY,BUY,4743.75,4743.75,132826.75,171915.25
DFSM,2026-04-09,-0.020866773675762618,0.0499463637673781,False,2466.750000000015,BUY,HOLD,-2466.750000000015,-0.0,130360.0,171915.25
