symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
AKBL,2026-03-04,-0.059387848332571935,-0.021086724,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,100000.0
AKBL,2026-03-05,0.03776104905293831,0.00837298,True,0.0,BUY,BUY,3763.0999999999995,3763.0999999999995,103763.1,103763.1
AKBL,2026-03-06,-0.027612027612027634,0.009199226,False,2855.5999999999995,BUY,HOLD,-2855.5999999999995,-0.0,100907.5,103763.1
AKBL,2026-03-09,-0.11899891709782218,-0.0010639495,True,0.0,HOLD,HOLD,-0.0,-0.0,100907.5,103763.1
AKBL,2026-03-10,0.043703906036602014,0.008558512,True,0.0,BUY,BUY,3872.0000000000036,3872.0000000000036,104779.5,107635.1
AKBL,2026-03-11,0.07707406438105213,0.022215456,True,0.0,BUY,BUY,7126.900000000001,7126.900000000001,111906.40000000001,114762.0
AKBL,2026-03-12,-0.019074231563601107,0.0023430614,False,1899.700000000009,BUY,HOLD,-1899.700000000009,-0.0,110006.7,114762.0
AKBL,2026-03-13,-0.005821154322516731,0.005387963,False,568.6999999999987,BUY,HOLD,-568.6999999999987,-0.0,109438.0,114762.0
AKBL,2026-03-16,-0.013080852124081166,0.008862577,False,1270.4999999999966,BUY,HOLD,-1270.4999999999966,-0.0,108167.5,114762.0
AKBL,2026-03-17,-0.00037869224943198887,0.021950072,False,36.300000000001376,BUY,HOLD,-36.300000000001376,-0.0,108131.2,114762.0
AKBL,2026-03-18,0.05796186387170099,0.0009312375,True,0.0,BUY,BUY,5553.900000000004,5553.900000000004,113685.1,120315.90000000001
AKBL,2026-03-19,-0.013607066125566947,0.011602256,False,1379.4000000000008,BUY,HOLD,-1379.4000000000008,-0.0,112305.70000000001,120315.90000000001
AKBL,2026-03-24,-0.009075508228460816,0.011168994,False,907.5,BUY,HOLD,-907.5,-0.0,111398.20000000001,120315.90000000001
AKBL,2026-03-25,0.027353767248748273,0.004576763,True,0.0,BUY,BUY,2710.3999999999937,2710.3999999999937,114108.6,123026.3
AKBL,2026-03-26,-0.036847735647212554,0.0038937712,False,3750.999999999993,BUY,HOLD,-3750.999999999993,-0.0,110357.6,123026.3
AKBL,2026-03-27,-0.009009009009009028,-0.008600067,True,0.0,HOLD,HOLD,-0.0,-0.0,110357.6,123026.3
AKBL,2026-03-30,-0.04894146948941458,0.017314406,False,4755.299999999991,BUY,HOLD,-4755.299999999991,-0.0,105602.30000000002,123026.3
AKBL,2026-03-31,0.0712321592248264,0.013350183,True,0.0,BUY,BUY,6582.399999999997,6582.399999999997,112184.70000000001,129608.7
AKBL,2026-04-01,0.03935949150470597,-0.0020480945,False,3896.1999999999985,HOLD,BUY,0.0,3896.1999999999985,112184.70000000001,133504.9
AKBL,2026-04-02,-0.043984476067270295,-0.0026984157,True,0.0,HOLD,HOLD,-0.0,-0.0,112184.70000000001,133504.9
AKBL,2026-04-03,-0.0029523926682250012,0.008051893,False,290.400000000011,BUY,HOLD,-290.400000000011,-0.0,111894.3,133504.9
AKBL,2026-04-06,0.004935225169648394,0.016129376,True,0.0,BUY,BUY,484.0000000000069,484.0000000000069,112378.3,133988.90000000002
AKBL,2026-04-07,-0.005893186003683271,0.010025311,False,580.8000000000048,BUY,HOLD,-580.8000000000048,-0.0,111797.5,133988.90000000002
AKBL,2026-04-08,0.1000370507595405,0.0026346368,True,0.0,BUY,BUY,9800.999999999993,9800.999999999993,121598.5,143789.9
AKBL,2026-04-09,0.010553497249354615,0.010530714,True,0.0,BUY,BUY,1137.4000000000144,1137.4000000000144,122735.90000000001,144927.30000000002
