symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
SAIF,2026-03-04,0.004460966542751077,0.0017117558405583,True,0.0,BUY,BUY,461.04000000000383,461.04000000000383,100461.04000000001,100461.04000000001
SAIF,2026-03-05,0.06254626202812741,0.0033324459866724,True,0.0,BUY,BUY,6492.980000000005,6492.980000000005,106954.02,106954.02
SAIF,2026-03-06,-0.05886450714036928,0.0046539895793223,False,6492.980000000005,BUY,HOLD,-6492.980000000005,-0.0,100461.04000000001,106954.02
SAIF,2026-03-09,-0.09881569207994068,0.0144940377953849,False,10258.139999999992,BUY,HOLD,-10258.139999999992,-0.0,90202.90000000001,106954.02
SAIF,2026-03-10,0.047227926078028615,0.0144659992411547,True,0.0,BUY,BUY,4418.299999999995,4418.299999999995,94621.20000000001,111372.32
SAIF,2026-03-11,0.038431372549019516,-0.0029655068440755,False,3765.1600000000017,HOLD,BUY,0.0,3765.1600000000017,94621.20000000001,115137.48000000001
SAIF,2026-03-12,0.0,-0.0007086181432831,True,0.0,HOLD,HOLD,0.0,0.0,94621.20000000001,115137.48000000001
SAIF,2026-03-13,-0.01812688821752273,0.0015291809663834,False,1844.1600000000017,BUY,HOLD,-1844.1600000000017,-0.0,92777.04000000001,115137.48000000001
SAIF,2026-03-16,-0.07115384615384623,0.0036594299905164,False,7107.700000000005,BUY,HOLD,-7107.700000000005,-0.0,85669.34,115137.48000000001
SAIF,2026-03-17,0.026086956521739202,0.0054833140582734,True,0.0,BUY,BUY,2420.46000000001,2420.46000000001,88089.80000000002,117557.94000000002
SAIF,2026-03-18,0.044794188861985385,0.0158048474570062,True,0.0,BUY,BUY,4264.619999999998,4264.619999999998,92354.42000000001,121822.56000000001
SAIF,2026-03-19,0.0054074932406333875,0.0162244924748267,True,0.0,BUY,BUY,537.8800000000022,537.8800000000022,92892.30000000002,122360.44000000002
SAIF,2026-03-24,-0.0468689973107953,0.0043160396954993,False,4687.240000000009,BUY,HOLD,-4687.240000000009,-0.0,88205.06,122360.44000000002
SAIF,2026-03-25,0.043127771060056386,0.0066548013812656,True,0.0,BUY,BUY,4110.940000000001,4110.940000000001,92316.0,126471.38000000002
SAIF,2026-03-26,-0.03400309119010814,0.0086101234053449,False,3380.9599999999964,BUY,HOLD,-3380.9599999999964,-0.0,88935.04000000001,126471.38000000002
SAIF,2026-03-27,-0.03720000000000001,0.0189832326089318,False,3573.059999999999,BUY,HOLD,-3573.059999999999,-0.0,85361.98000000001,126471.38000000002
SAIF,2026-03-30,-0.04445367677606982,0.0193740222689903,False,4110.940000000001,BUY,HOLD,-4110.940000000001,-0.0,81251.04000000001,126471.38000000002
SAIF,2026-03-31,0.003913043478260825,0.0022368510124812,True,0.0,BUY,BUY,345.77999999999946,345.77999999999946,81596.82,126817.16000000002
SAIF,2026-04-01,0.0887830229536597,0.004656825815844,True,0.0,BUY,BUY,7876.100000000003,7876.100000000003,89472.92000000001,134693.26
SAIF,2026-04-02,0.01153540175019896,0.0069233619959835,True,0.0,BUY,BUY,1114.1799999999967,1114.1799999999967,90587.1,135807.44
SAIF,2026-04-03,0.0,0.0089486000780722,False,0.0,BUY,HOLD,0.0,0.0,90587.1,135807.44
SAIF,2026-04-06,-0.002752654345261507,0.010537970667155,False,268.9400000000011,BUY,HOLD,-268.9400000000011,-0.0,90318.16,135807.44
SAIF,2026-04-07,-0.003154574132492094,0.0205032211920042,False,307.3599999999934,BUY,HOLD,-307.3599999999934,-0.0,90010.8,135807.44
SAIF,2026-04-08,0.06012658227848089,0.0204557840655835,True,0.0,BUY,BUY,5839.839999999998,5839.839999999998,95850.64000000001,141647.28000000003
SAIF,2026-04-09,-0.04365671641791047,0.0028622498620914,False,4495.140000000007,BUY,HOLD,-4495.140000000007,-0.0,91355.5,141647.28000000003
