symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
WAVES,2026-03-04,0.02998965873836612,-0.0170667110405253,False,6183.38000000002,SHORT,BUY,-3091.69000000001,3091.69000000001,96908.30999999998,103091.69000000002
WAVES,2026-03-05,0.06927710843373491,-0.0142462195495327,False,14712.17999999999,SHORT,BUY,-7356.089999999995,7356.089999999995,89552.22,110447.78
WAVES,2026-03-06,-0.04225352112676062,-0.0174122926750628,True,0.0,SHORT,SHORT,4797.450000000012,4797.450000000012,94349.67000000001,115245.23000000001
WAVES,2026-03-09,-0.09999999999999998,0.003252919742942,False,21748.43999999999,BUY,SHORT,-10874.219999999996,10874.219999999996,83475.45000000001,126119.45000000001
WAVES,2026-03-10,0.03594771241830075,0.0038898261367857,True,0.0,BUY,BUY,3518.1300000000006,3518.1300000000006,86993.58000000002,129637.58000000002
WAVES,2026-03-11,0.014721345951629994,-0.0127228714529123,False,2985.080000000012,SHORT,BUY,-1492.540000000006,1492.540000000006,85501.04000000001,131130.12000000002
WAVES,2026-03-12,-0.029015544041450902,-0.0121020546826174,True,0.0,SHORT,SHORT,2985.080000000012,2985.080000000012,88486.12000000002,134115.2
WAVES,2026-03-13,0.0,-0.0127217732269605,False,0.0,SHORT,HOLD,-0.0,0.0,88486.12000000002,134115.2
WAVES,2026-03-16,-0.016008537886872842,-0.0101973819884963,True,0.0,SHORT,SHORT,1599.1499999999849,1599.1499999999849,90085.27,135714.35
WAVES,2026-03-17,0.005422993492407713,-0.0137078752639031,False,1066.0999999999772,SHORT,BUY,-533.0499999999886,533.0499999999886,89552.22000000002,136247.4
WAVES,2026-03-18,0.0431499460625675,0.0065723272641379,True,0.0,BUY,BUY,4264.400000000004,4264.400000000004,93816.62000000002,140511.8
WAVES,2026-03-19,-0.02998965873836601,0.0067918607103642,False,6183.379999999982,BUY,SHORT,-3091.689999999991,3091.689999999991,90724.93000000002,143603.49
WAVES,2026-03-24,0.021321961620468954,-0.0111804982815497,False,4264.399999999985,SHORT,BUY,-2132.1999999999925,2132.1999999999925,88592.73000000004,145735.68999999997
WAVES,2026-03-25,0.056367432150313146,-0.0091176695858084,False,11513.879999999981,SHORT,BUY,-5756.9399999999905,5756.9399999999905,82835.79000000004,151492.62999999998
WAVES,2026-03-26,-0.04051383399209474,-0.0130803727998854,True,0.0,SHORT,SHORT,4371.009999999983,4371.009999999983,87206.80000000003,155863.63999999996
WAVES,2026-03-27,-0.010298661174047541,0.0067641658197141,False,2132.2000000000303,BUY,SHORT,-1066.1000000000151,1066.1000000000151,86140.70000000001,156929.73999999996
WAVES,2026-03-30,-0.04474505723204991,0.0065710405192828,False,9168.459999999994,BUY,SHORT,-4584.229999999997,4584.229999999997,81556.47000000002,161513.96999999997
WAVES,2026-03-31,0.030501089324618924,-0.0108669056944496,False,5970.160000000024,SHORT,BUY,-2985.080000000012,2985.080000000012,78571.39,164499.04999999996
WAVES,2026-04-01,0.0422832980972514,-0.0110532398321268,False,8528.79999999997,SHORT,BUY,-4264.399999999985,4264.399999999985,74306.99000000002,168763.44999999995
WAVES,2026-04-02,-0.024340770791075106,-0.0124497730260913,True,0.0,SHORT,SHORT,2558.640000000002,2558.640000000002,76865.63000000002,171322.08999999997
WAVES,2026-04-03,-0.017671517671517645,-0.0106609107596076,True,0.0,SHORT,SHORT,1812.3699999999992,1812.3699999999992,78678.00000000003,173134.45999999996
WAVES,2026-04-06,0.04761904761904767,-0.0148561593228716,False,9594.900000000023,SHORT,BUY,-4797.450000000012,4797.450000000012,73880.55000000002,177931.90999999997
WAVES,2026-04-07,-0.018181818181818188,0.004797959409274,False,3837.959999999994,BUY,SHORT,-1918.979999999997,1918.979999999997,71961.57,179850.88999999996
WAVES,2026-04-08,0.10185185185185186,0.0044563044262165,True,0.0,BUY,BUY,10554.390000000003,10554.390000000003,82515.96000000002,190405.27999999997
WAVES,2026-04-09,-0.06909430438842201,-0.0130893866462081,True,0.0,SHORT,SHORT,7889.140000000002,7889.140000000002,90405.10000000002,198294.41999999995
