symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
WTL,2026-03-04,0.016528925619834656,0.0046313764,True,0.0,BUY,BUY,1639.3400000000015,1639.3400000000015,101639.34,101639.34
WTL,2026-03-05,0.04878048780487809,0.010516124,True,0.0,BUY,BUY,4918.020000000004,4918.020000000004,106557.36,106557.36
WTL,2026-03-06,-0.023255813953488413,-0.007434122,True,0.0,SHORT,SHORT,2459.010000000002,2459.010000000002,109016.37000000001,109016.37000000001
WTL,2026-03-09,-0.07142857142857151,0.05579509,False,14754.060000000012,BUY,SHORT,-7377.030000000006,7377.030000000006,101639.34,116393.40000000002
WTL,2026-03-10,0.10256410256410264,-0.0005346632,False,19672.080000000016,SHORT,BUY,-9836.040000000008,9836.040000000008,91803.29999999999,126229.44000000003
WTL,2026-03-11,-0.007751937984496138,0.020759376,False,1639.3400000000015,BUY,SHORT,-819.6700000000008,819.6700000000008,90983.62999999999,127049.11000000003
WTL,2026-03-12,-0.03125,0.041467417,False,6557.360000000006,BUY,SHORT,-3278.680000000003,3278.680000000003,87704.94999999998,130327.79000000004
WTL,2026-03-13,0.0,0.0033127195,False,0.0,BUY,HOLD,0.0,0.0,87704.94999999998,130327.79000000004
WTL,2026-03-16,-0.024193548387096753,0.017352186,False,4918.020000000004,BUY,SHORT,-2459.010000000002,2459.010000000002,85245.93999999999,132786.80000000005
WTL,2026-03-17,-0.016528925619834767,0.022345047,False,3278.680000000003,BUY,SHORT,-1639.3400000000015,1639.3400000000015,83606.59999999999,134426.14000000004
WTL,2026-03-18,0.050420168067226934,0.024146711,True,0.0,BUY,BUY,4918.020000000004,4918.020000000004,88524.62,139344.16000000003
WTL,2026-03-19,-0.02400000000000002,0.037322663,False,4918.020000000004,BUY,SHORT,-2459.010000000002,2459.010000000002,86065.60999999999,141803.17000000004
WTL,2026-03-24,0.008196721311475308,0.0495473,True,0.0,BUY,BUY,819.6700000000008,819.6700000000008,86885.27999999998,142622.84000000003
WTL,2026-03-25,0.024390243902439046,0.020718034,True,0.0,BUY,BUY,2459.010000000002,2459.010000000002,89344.29,145081.85000000003
WTL,2026-03-26,-0.05555555555555558,0.014166355,False,11475.38000000001,BUY,SHORT,-5737.690000000005,5737.690000000005,83606.59999999999,150819.54000000004
WTL,2026-03-27,0.0,0.020673895,False,0.0,BUY,HOLD,0.0,0.0,83606.59999999999,150819.54000000004
WTL,2026-03-30,-0.025210084033613467,0.028948544,False,4918.020000000004,BUY,SHORT,-2459.010000000002,2459.010000000002,81147.58999999998,153278.55000000005
WTL,2026-03-31,0.008620689655172376,0.02172765,True,0.0,BUY,BUY,819.6700000000008,819.6700000000008,81967.25999999998,154098.22000000003
WTL,2026-04-01,0.025641025641025772,0.03050624,True,0.0,BUY,BUY,2459.010000000002,2459.010000000002,84426.26999999999,156557.23000000004
WTL,2026-04-02,-0.01666666666666672,0.012281668,False,3278.680000000003,BUY,SHORT,-1639.3400000000015,1639.3400000000015,82786.93,158196.57000000007
WTL,2026-04-03,0.0,0.024539493,False,0.0,BUY,HOLD,0.0,0.0,82786.93,158196.57000000007
WTL,2026-04-06,0.025423728813559254,0.01807664,True,0.0,BUY,BUY,2459.010000000002,2459.010000000002,85245.93999999999,160655.58000000005
WTL,2026-04-07,0.0,0.014429429,False,0.0,BUY,HOLD,0.0,0.0,85245.93999999999,160655.58000000005
WTL,2026-04-08,0.12396694214876036,0.019963764,True,0.0,BUY,BUY,12295.05000000001,12295.05000000001,97540.99,172950.63000000006
WTL,2026-04-09,0.007352941176470562,0.024371158,True,0.0,BUY,BUY,819.6700000000008,819.6700000000008,98360.66,173770.30000000005
