symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
MRNS,2026-03-04,0.002246414377051975,-0.0048611567411361,False,224.9000000000044,HOLD,BUY,0.0,224.9000000000044,100000.0,100224.90000000001
MRNS,2026-03-05,0.030689655172413843,-0.0038316560429199,False,3079.400000000002,HOLD,BUY,0.0,3079.400000000002,100000.0,103304.3
MRNS,2026-03-06,-0.027601204416192737,0.0010825835239117,False,2854.4999999999977,BUY,HOLD,-2854.4999999999977,-0.0,97145.5,103304.3
MRNS,2026-03-09,0.012214003096507886,-0.0145748096787211,False,1228.3000000000015,HOLD,BUY,0.0,1228.3000000000015,97145.5,104532.6
MRNS,2026-03-10,-0.004588715159755341,-0.0133686241921362,True,0.0,HOLD,HOLD,-0.0,-0.0,97145.5,104532.6
MRNS,2026-03-11,0.020488304592795048,0.0049091611767081,True,0.0,BUY,BUY,2076.000000000005,2076.000000000005,99221.5,106608.6
MRNS,2026-03-12,-0.02978082650158942,0.0058923389990033,False,3079.400000000002,BUY,HOLD,-3079.400000000002,-0.0,96142.1,106608.6
MRNS,2026-03-13,-0.017071908949818915,0.0032955035405009,False,1712.7000000000035,BUY,HOLD,-1712.7000000000035,-0.0,94429.4,106608.6
MRNS,2026-03-16,-0.020350877192982342,0.0038223482973168,False,2006.799999999994,BUY,HOLD,-2006.799999999994,-0.0,92422.6,106608.6
MRNS,2026-03-17,0.040472779369627565,0.0081089417068564,True,0.0,BUY,BUY,3909.7999999999965,3909.7999999999965,96332.40000000001,110518.40000000001
MRNS,2026-03-18,-0.005335628227194578,-0.0082849015205564,True,0.0,HOLD,HOLD,-0.0,-0.0,96332.40000000001,110518.40000000001
MRNS,2026-03-19,0.00034608063678831513,-0.0079055340300347,False,34.60000000000541,HOLD,BUY,0.0,34.60000000000541,96332.40000000001,110553.00000000001
MRNS,2026-03-24,0.01729804532087864,0.005942703419486,True,0.0,BUY,BUY,1730.0,1730.0,98062.40000000001,112283.00000000001
MRNS,2026-03-25,-0.004931134160856998,0.0054914534540195,False,501.6999999999985,BUY,HOLD,-501.6999999999985,-0.0,97560.70000000001,112283.00000000001
MRNS,2026-03-26,-0.0013670539986330166,0.0088160464868931,False,138.40000000000936,BUY,HOLD,-138.40000000000936,-0.0,97422.3,112283.00000000001
MRNS,2026-03-27,0.0,-0.0085036114261214,True,0.0,HOLD,HOLD,0.0,0.0,97422.3,112283.00000000001
MRNS,2026-03-30,-0.024469541409993134,-0.008995451264445,True,0.0,HOLD,HOLD,-0.0,-0.0,97422.3,112283.00000000001
MRNS,2026-03-31,0.015962111910191368,0.0075850053251692,True,0.0,BUY,BUY,1574.3000000000063,1574.3000000000063,98996.6,113857.30000000002
MRNS,2026-04-01,0.027969613259668513,0.0069066584748283,True,0.0,BUY,BUY,2802.5999999999954,2802.5999999999954,101799.2,116659.90000000002
MRNS,2026-04-02,-0.012596573731944893,0.0027169686798351,False,1297.5,BUY,HOLD,-1297.5,-0.0,100501.7,116659.90000000002
MRNS,2026-04-03,-0.02194250722912061,0.0017494445210258,False,2231.6999999999985,BUY,HOLD,-2231.6999999999985,-0.0,98270.0,116659.90000000002
MRNS,2026-04-06,0.02417391304347838,0.004666212295874,True,0.0,BUY,BUY,2404.700000000001,2404.700000000001,100674.7,119064.60000000002
MRNS,2026-04-07,-0.011546951944302886,-0.0129511964187229,True,0.0,HOLD,HOLD,-0.0,-0.0,100674.7,119064.60000000002
MRNS,2026-04-08,0.04483765676000684,-0.0136322050317539,False,4515.299999999999,HOLD,BUY,0.0,4515.299999999999,100674.7,123579.90000000002
MRNS,2026-04-09,-0.005919105557382398,0.0028632083236146,False,622.799999999999,BUY,HOLD,-622.799999999999,-0.0,100051.90000000001,123579.90000000002
