symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
FLYNG,2026-03-04,-0.035045317220543826,-0.0100339651422031,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,100000.0
FLYNG,2026-03-05,-0.01899394698392809,-0.0016657979944973,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,100000.0
FLYNG,2026-03-06,0.0072340425531916,-0.0048614164361206,False,836.0600000000084,HOLD,BUY,0.0,836.0600000000084,100000.0,100836.06000000001
FLYNG,2026-03-09,-0.053020701309674845,-0.0015571989594801,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,100836.06000000001
FLYNG,2026-03-10,0.03524425607851889,0.0002057329775224,True,0.0,BUY,BUY,3885.2199999999957,3885.2199999999957,103885.22,104721.28
FLYNG,2026-03-11,-0.00948071536306827,-0.0010121978616475,True,0.0,HOLD,HOLD,-0.0,-0.0,103885.22,104721.28
FLYNG,2026-03-12,-0.01979551881661945,-0.0015216121177098,True,0.0,HOLD,HOLD,-0.0,-0.0,103885.22,104721.28
FLYNG,2026-03-13,-0.02086107412339111,0.0056897017041037,False,2311.460000000012,BUY,HOLD,-2311.460000000012,-0.0,101573.75999999998,104721.28
FLYNG,2026-03-16,-0.01405258386219399,-0.001135100291995,True,0.0,HOLD,HOLD,-0.0,-0.0,101573.75999999998,104721.28
FLYNG,2026-03-17,-0.04735632183908056,-0.0023588236760566,True,0.0,HOLD,HOLD,-0.0,-0.0,101573.75999999998,104721.28
FLYNG,2026-03-18,0.006274131274131456,0.0042549419941781,True,0.0,BUY,BUY,639.3400000000125,639.3400000000125,102213.09999999999,105360.62000000002
FLYNG,2026-03-19,-0.0247002398081535,-0.0028486574195564,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,105360.62000000002
FLYNG,2026-03-24,0.004917629702483328,-0.0038332639578026,False,491.7999999999895,HOLD,BUY,0.0,491.7999999999895,102213.09999999999,105852.42000000001
FLYNG,2026-03-25,0.0893075605578666,-0.0016385209555314,False,8975.350000000013,HOLD,BUY,0.0,8975.350000000013,102213.09999999999,114827.77000000002
FLYNG,2026-03-26,-0.04514824797843675,-0.0007506429949233,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,114827.77000000002
FLYNG,2026-03-27,-0.02305339920018812,-0.0030935934004188,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,114827.77000000002
FLYNG,2026-03-30,-0.0019263183241030601,-0.0023585166384817,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,114827.77000000002
FLYNG,2026-03-31,-0.021954161640530878,-0.000809065263853,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,114827.77000000002
FLYNG,2026-04-01,0.05821410952146033,-0.001445253769772,False,5803.239999999999,HOLD,BUY,0.0,5803.239999999999,102213.09999999999,120631.01000000001
FLYNG,2026-04-02,-0.029836829836829892,-0.0022088739854389,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,120631.01000000001
FLYNG,2026-04-03,-0.02210475732820749,-0.002042695147786,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,120631.01000000001
FLYNG,2026-04-06,0.007125307125307012,-0.0016433936772665,False,713.1099999999979,HOLD,BUY,0.0,713.1099999999979,102213.09999999999,121344.12000000001
FLYNG,2026-04-07,0.0082947060258598,-0.002102426317914,False,836.059999999991,HOLD,BUY,0.0,836.059999999991,102213.09999999999,122180.18000000001
FLYNG,2026-04-08,0.08541011371884832,-0.0021435205043843,False,8680.270000000002,HOLD,BUY,0.0,8680.270000000002,102213.09999999999,130860.45000000001
FLYNG,2026-04-09,-0.025635309852875543,-0.0019332871392416,True,0.0,HOLD,HOLD,-0.0,-0.0,102213.09999999999,130860.45000000001
