symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
SITC,2026-03-04,0.0023791859602446674,-0.0647260087530157,False,241.80000000000177,HOLD,BUY,0.0,241.80000000000177,100000.0,100241.8
SITC,2026-03-05,0.014726149762646079,0.0039299452608656,True,0.0,BUY,BUY,1500.1999999999953,1500.1999999999953,101500.2,101742.0
SITC,2026-03-06,0.01687668200910486,-0.0020707897907669,False,1744.6000000000095,HOLD,BUY,0.0,1744.6000000000095,101500.2,103486.6
SITC,2026-03-09,-0.04402671283700221,-4.083892529235723e-05,True,0.0,HOLD,HOLD,-0.0,-0.0,101500.2,103486.6
SITC,2026-03-10,0.023751617076326115,0.0001681756635827,True,0.0,BUY,BUY,2386.800000000002,2386.800000000002,103887.0,105873.40000000001
SITC,2026-03-11,0.003512939749292343,0.0164277268872227,True,0.0,BUY,BUY,361.39999999999645,361.39999999999645,104248.4,106234.8
SITC,2026-03-12,0.0010829324804191298,0.0156999841281623,True,0.0,BUY,BUY,111.80000000000177,111.80000000000177,104360.2,106346.6
SITC,2026-03-13,-0.002679245283018883,0.0003481063067175,False,276.8999999999994,BUY,HOLD,-276.8999999999994,-0.0,104083.3,106346.6
SITC,2026-03-16,-0.035819238967296,-0.0001167057369174,True,0.0,HOLD,HOLD,-0.0,-0.0,104083.3,106346.6
SITC,2026-03-17,0.04599264850157625,0.0018127639763257,True,0.0,BUY,BUY,4570.799999999996,4570.799999999996,108654.09999999999,110917.4
SITC,2026-03-18,-0.01715793554518974,0.0067885819079002,False,1783.6000000000035,BUY,HOLD,-1783.6000000000035,-0.0,106870.49999999999,110917.4
SITC,2026-03-19,-0.02044763395299709,-0.0053203691474496,True,0.0,HOLD,HOLD,-0.0,-0.0,106870.49999999999,110917.4
SITC,2026-03-24,-0.006338979528213606,0.0015353706667416,False,634.3999999999994,BUY,HOLD,-634.3999999999994,-0.0,106236.09999999999,110917.4
SITC,2026-03-25,0.017425747751516285,0.0032075034546272,True,0.0,BUY,BUY,1732.8999999999905,1732.8999999999905,107968.99999999997,112650.29999999999
SITC,2026-03-26,-0.01076719474745913,0.0038553234121394,False,1089.3999999999994,BUY,HOLD,-1089.3999999999994,-0.0,106879.59999999998,112650.29999999999
SITC,2026-03-27,-0.00015586237352416266,0.0077131907072955,False,15.600000000000591,BUY,HOLD,-15.600000000000591,-0.0,106863.99999999997,112650.29999999999
SITC,2026-03-30,-0.025903168396575582,-0.0057527757946235,True,0.0,HOLD,HOLD,-0.0,-0.0,106863.99999999997,112650.29999999999
SITC,2026-03-31,-0.0045075681803027345,-0.0059196988816494,True,0.0,HOLD,HOLD,-0.0,-0.0,106863.99999999997,112650.29999999999
SITC,2026-04-01,0.04242635336986078,0.0008111087985719,True,0.0,BUY,BUY,4117.099999999995,4117.099999999995,110981.09999999998,116767.4
SITC,2026-04-02,-0.032796154933559474,0.0012473617345124,False,3317.5999999999976,BUY,HOLD,-3317.5999999999976,-0.0,107663.49999999997,116767.4
SITC,2026-04-03,0.015519119874571441,0.0016285642131226,True,0.0,BUY,BUY,1518.3999999999935,1518.3999999999935,109181.89999999997,118285.79999999999
SITC,2026-04-06,-0.00040559989532895635,0.0026952471326561,False,40.299999999992906,BUY,HOLD,-40.299999999992906,-0.0,109141.59999999998,118285.79999999999
SITC,2026-04-07,-0.016963572821633854,0.0021702961295985,False,1684.8000000000047,BUY,HOLD,-1684.8000000000047,-0.0,107456.79999999997,118285.79999999999
SITC,2026-04-08,0.07188794056162862,0.0017751200857554,True,0.0,BUY,BUY,7018.700000000001,7018.700000000001,114475.49999999997,125304.49999999999
SITC,2026-04-09,-0.038905865692777764,0.0009809258858549,False,4071.5999999999917,BUY,HOLD,-4071.5999999999917,-0.0,110403.89999999998,125304.49999999999
