symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
SANSM,2026-03-04,0.04655453065653825,-0.2364096855533717,False,4148.429999999992,HOLD,BUY,0.0,4148.429999999992,100000.0,104148.43
SANSM,2026-03-05,0.0999585234342597,-0.2301472916429618,False,9321.880000000001,HOLD,BUY,0.0,9321.880000000001,100000.0,113470.31
SANSM,2026-03-06,0.06872171945701355,-0.2377688792917575,False,7049.430000000006,HOLD,BUY,0.0,7049.430000000006,100000.0,120519.73999999999
SANSM,2026-03-09,0.015171562141659933,-0.1802460985121475,False,1663.2399999999989,HOLD,BUY,0.0,1663.2399999999989,100000.0,122182.98
SANSM,2026-03-10,0.06655660787210005,-0.1820092839526844,False,7407.219999999997,HOLD,BUY,0.0,7407.219999999997,100000.0,129590.2
SANSM,2026-03-11,-0.048391038696537714,-0.2454061696057961,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,129590.2
SANSM,2026-03-12,-0.031247324715349745,-0.2429884949230233,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,129590.2
SANSM,2026-03-13,0.0,-0.2482008805491828,True,0.0,HOLD,HOLD,0.0,0.0,100000.0,129590.2
SANSM,2026-03-16,-0.09826793920113108,-0.2421781332593977,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,129590.2
SANSM,2026-03-17,-0.07889063112504913,-0.2497652555691805,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,129590.2
SANSM,2026-03-18,0.09969145653792966,-0.1919319189338968,False,9060.790000000005,HOLD,BUY,0.0,9060.790000000005,100000.0,138650.99
SANSM,2026-03-19,0.0,-0.1931136058221882,True,0.0,HOLD,HOLD,0.0,0.0,100000.0,138650.99
SANSM,2026-03-24,0.018575851393188847,-0.2560906370259056,False,1856.6400000000017,HOLD,BUY,0.0,1856.6400000000017,100000.0,140507.63
SANSM,2026-03-25,0.0,-0.2485902220979398,True,0.0,HOLD,HOLD,0.0,0.0,100000.0,140507.63
SANSM,2026-03-26,0.0,-0.2545523870793086,True,0.0,HOLD,HOLD,0.0,0.0,100000.0,140507.63
SANSM,2026-03-27,-0.030015197568388996,-0.1949868485610152,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,140507.63
SANSM,2026-03-30,0.09998041519780654,-0.1943721258993122,False,9873.069999999994,HOLD,BUY,0.0,9873.069999999994,100000.0,150380.69999999998
SANSM,2026-03-31,0.09997329297605284,-0.2551130681923202,False,10859.410000000003,HOLD,BUY,0.0,10859.410000000003,100000.0,161240.11
SANSM,2026-04-01,-0.030754289414049785,-0.2498260246832242,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,161240.11
SANSM,2026-04-02,-0.030394121576486355,-0.2520260747408743,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,161240.11
SANSM,2026-04-03,-0.03375818119187046,-0.2429225208765728,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,161240.11
SANSM,2026-04-06,0.04286987522281649,-0.2474369688456899,False,4651.270000000002,HOLD,BUY,0.0,4651.270000000002,100000.0,165891.38
SANSM,2026-04-07,-0.042816853260405185,-0.1866158057172328,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,165891.38
SANSM,2026-04-08,0.09544642857142849,-0.1849693350920797,False,10337.229999999998,HOLD,BUY,0.0,10337.229999999998,100000.0,176228.61
SANSM,2026-04-09,-0.05322357160322766,-0.2449284587046717,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,176228.61
