symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
REDCO,2026-03-04,0.0,-0.0043837243725324,False,0.0,SHORT,HOLD,-0.0,0.0,100000.0,100000.0
REDCO,2026-03-05,0.0,0.0080932160862701,False,0.0,BUY,HOLD,0.0,0.0,100000.0,100000.0
REDCO,2026-03-06,0.047963800904977205,0.0030868671404434,True,0.0,BUY,BUY,4417.019999999995,4417.019999999995,104417.01999999999,104417.01999999999
REDCO,2026-03-09,-0.09240069084628677,0.00278186473826,False,17834.760000000006,BUY,SHORT,-8917.380000000003,8917.380000000003,95499.63999999998,113334.4
REDCO,2026-03-10,0.0,0.0017313313866137,False,0.0,BUY,HOLD,0.0,0.0,95499.63999999998,113334.4
REDCO,2026-03-11,0.0,0.0076778309874635,False,0.0,BUY,HOLD,0.0,0.0,95499.63999999998,113334.4
REDCO,2026-03-12,0.09800190294957178,0.0041255564702394,True,0.0,BUY,BUY,8584.019999999995,8584.019999999995,104083.65999999999,121918.41999999998
REDCO,2026-03-13,0.0,0.0037489697824032,False,0.0,BUY,HOLD,0.0,0.0,104083.65999999999,121918.41999999998
REDCO,2026-03-16,0.029029462738301648,0.0042246312302068,True,0.0,BUY,BUY,2791.890000000007,2791.890000000007,106875.54999999999,124710.31
REDCO,2026-03-17,-0.07326315789473681,0.0048468527709458,False,14501.159999999987,BUY,SHORT,-7250.579999999994,7250.579999999994,99624.97,131960.88999999998
REDCO,2026-03-18,0.09041344843253052,0.0026279165977061,True,0.0,BUY,BUY,8292.329999999993,8292.329999999993,107917.29999999999,140253.21999999997
REDCO,2026-03-19,0.0,0.0056341696346342,False,0.0,BUY,HOLD,0.0,0.0,107917.29999999999,140253.21999999997
REDCO,2026-03-24,0.08000000000000007,0.0046087903843226,True,0.0,BUY,BUY,8000.640000000007,8000.640000000007,115917.94,148253.86
REDCO,2026-03-25,0.005401234567901092,0.0055862781502883,True,0.0,BUY,BUY,583.3799999999876,583.3799999999876,116501.31999999998,148837.24
REDCO,2026-03-26,-0.07060629316960865,0.0064193733684728,False,15334.56,BUY,SHORT,-7667.28,7667.28,108834.03999999998,156504.52
REDCO,2026-03-27,0.09991742361684564,0.0048991612110438,True,0.0,BUY,BUY,10084.140000000007,10084.140000000007,118918.18,166588.65999999997
REDCO,2026-03-30,0.09384384384384381,0.005244882294596,True,0.0,BUY,BUY,10417.5,10417.5,129335.68,177006.15999999997
REDCO,2026-03-31,-0.09059711736444753,0.0049010481545205,False,22001.760000000006,BUY,SHORT,-11000.880000000003,11000.880000000003,118334.79999999999,188007.03999999998
REDCO,2026-04-01,0.013962264150943371,0.0049010481545205,True,0.0,BUY,BUY,1541.790000000004,1541.790000000004,119876.59,189548.83000000002
REDCO,2026-04-02,0.05135839225902483,0.0049010481545205,True,0.0,BUY,BUY,5750.4599999999955,5750.4599999999955,125627.04999999999,195299.28999999998
REDCO,2026-04-03,-0.07858407079646013,0.0049010481545205,False,18501.479999999992,BUY,SHORT,-9250.739999999996,9250.739999999996,116376.31,204550.02999999997
REDCO,2026-04-06,-0.018056089127929442,0.0049010481545205,False,3916.98000000002,BUY,SHORT,-1958.49000000001,1958.49000000001,114417.81999999998,206508.52
REDCO,2026-04-07,0.018779342723004744,0.0049010481545205,True,0.0,BUY,BUY,2000.1600000000017,2000.1600000000017,116417.97999999998,208508.68
REDCO,2026-04-08,0.05606758832565295,0.0049010481545205,True,0.0,BUY,BUY,6083.820000000003,6083.820000000003,122501.79999999999,214592.5
REDCO,2026-04-09,-0.01018181818181818,0.0049010481545205,False,2333.5200000000095,BUY,SHORT,-1166.7600000000048,1166.7600000000048,121335.03999999998,215759.26
