symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
BIFO,2026-03-04,-0.007633587786259555,-0.0525026064472831,True,0.0,SHORT,SHORT,941.400000000006,941.400000000006,100941.40000000001,100941.40000000001
BIFO,2026-03-05,0.04162393162393174,-0.0490595211054335,False,10188.04000000001,SHORT,BUY,-5094.020000000005,5094.020000000005,95847.38,106035.42000000001
BIFO,2026-03-06,-0.010913268236645624,-0.0499435769455261,True,0.0,SHORT,SHORT,1391.1799999999982,1391.1799999999982,97238.56,107426.6
BIFO,2026-03-09,-0.0999668159946906,-0.0219861385972065,True,0.0,SHORT,SHORT,12604.300000000012,12604.300000000012,109842.86000000002,120030.90000000002
BIFO,2026-03-10,0.01788183242695185,-0.0214908086349154,False,4058.480000000025,SHORT,BUY,-2029.2400000000125,2029.2400000000125,107813.62,122060.14000000004
BIFO,2026-03-11,-0.01666213891152768,-0.0499416842503839,True,0.0,SHORT,SHORT,1924.6400000000035,1924.6400000000035,109738.26000000001,123984.78000000004
BIFO,2026-03-12,-0.01943088682199101,-0.0490267214745184,True,0.0,SHORT,SHORT,2207.0599999999995,2207.0599999999995,111945.32,126191.84000000004
BIFO,2026-03-13,-0.013993238166791988,-0.0491790924207358,True,0.0,SHORT,SHORT,1558.5400000000095,1558.5400000000095,113503.86000000002,127750.38000000005
BIFO,2026-03-16,-0.044575673873702204,-0.0454988053364033,True,0.0,SHORT,SHORT,4895.2799999999925,4895.2799999999925,118399.14,132645.66000000003
BIFO,2026-03-17,-0.039876383212042676,-0.0462169341563294,True,0.0,SHORT,SHORT,4184.0,4184.0,122583.14,136829.66000000003
BIFO,2026-03-18,0.03301837815387798,-0.0181652328257298,False,6652.559999999985,SHORT,BUY,-3326.2799999999925,3326.2799999999925,119256.86000000002,140155.94000000003
BIFO,2026-03-19,-0.03930043220424162,-0.0176459117821306,True,0.0,SHORT,SHORT,4089.8599999999965,4089.8599999999965,123346.72,144245.80000000002
BIFO,2026-03-24,-0.012031805817116492,-0.0456454654150393,True,0.0,SHORT,SHORT,1202.899999999991,1202.899999999991,124549.62,145448.7
BIFO,2026-03-25,0.037488086413216104,-0.0421768821804338,False,7405.679999999983,SHORT,BUY,-3702.8399999999915,3702.8399999999915,120846.78,149151.54
BIFO,2026-03-26,-0.03184648361743392,-0.0431480269499876,True,0.0,SHORT,SHORT,3263.520000000005,3263.520000000005,124110.30000000002,152415.06
BIFO,2026-03-27,-0.04301528729573012,-0.0153819186071166,True,0.0,SHORT,SHORT,4267.6799999999985,4267.6799999999985,128377.98000000001,156682.74000000002
BIFO,2026-03-30,-0.09694833094634792,-0.0151716501201604,True,0.0,SHORT,SHORT,9204.799999999997,9204.799999999997,137582.78,165887.54
BIFO,2026-03-31,-0.0032938880078077215,-0.0439890140107761,True,0.0,SHORT,SHORT,282.41999999999587,282.41999999999587,137865.2,166169.96000000002
BIFO,2026-04-01,0.007343941248469932,-0.0435082760351461,False,1255.199999999988,SHORT,BUY,-627.599999999994,627.599999999994,137237.6,166797.56
BIFO,2026-04-02,-0.020534629404617255,-0.0441479694779574,True,0.0,SHORT,SHORT,1767.7399999999975,1767.7399999999975,139005.34000000003,168565.3
BIFO,2026-04-03,0.007567299342513323,-0.0409929661734731,False,1276.1199999999988,SHORT,BUY,-638.0599999999994,638.0599999999994,138367.28000000003,169203.36
BIFO,2026-04-06,0.01268160551588271,-0.0422591570844425,False,2154.7600000000025,SHORT,BUY,-1077.3800000000012,1077.3800000000012,137289.90000000002,170280.74
BIFO,2026-04-07,0.0017021276595745594,-0.0147635040869459,False,292.8800000000012,SHORT,BUY,-146.4400000000006,146.4400000000006,137143.46000000002,170427.18
BIFO,2026-04-08,0.10001213739531489,-0.0147942273760806,False,17238.07999999999,SHORT,BUY,-8619.039999999995,8619.039999999995,128524.42000000001,179046.21999999997
BIFO,2026-04-09,-0.05660377358490565,-0.0438195269414201,True,0.0,SHORT,SHORT,5365.979999999995,5365.979999999995,133890.40000000002,184412.19999999998
