symbol,DATE,actual_daily_return,predicted_return,same_side_as_actual,daily_pnl_diff_actual_minus_model,suggestion_pred,suggestion_actual,daily_pnl_predicted,daily_pnl_actual,equity_predicted,equity_actual
SGPL,2026-03-04,0.0021802325581394832,-0.085852859041356,False,206.4599999999956,HOLD,BUY,0.0,206.4599999999956,100000.0,100206.45999999999
SGPL,2026-03-05,0.09789702683103707,-0.092798714583569,False,9290.70000000001,HOLD,BUY,0.0,9290.70000000001,100000.0,109497.16
SGPL,2026-03-06,-0.029062087186261687,-0.0893075269620094,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,109497.16
SGPL,2026-03-09,-0.09999999999999998,0.0707517225353429,False,10116.539999999992,BUY,HOLD,-10116.539999999992,-0.0,89883.46,109497.16
SGPL,2026-03-10,0.09977324263038545,0.0706848546064521,True,0.0,BUY,BUY,9084.240000000002,9084.240000000002,98967.70000000001,118581.40000000001
SGPL,2026-03-11,0.06391752577319587,-0.0957526422656402,False,6400.259999999998,HOLD,BUY,0.0,6400.259999999998,98967.70000000001,124981.66
SGPL,2026-03-12,-0.0025839793281654533,-0.0940002446899146,True,0.0,HOLD,HOLD,-0.0,-0.0,98967.70000000001,124981.66
SGPL,2026-03-13,-0.06606217616580312,-0.0861925563218458,True,0.0,HOLD,HOLD,-0.0,-0.0,98967.70000000001,124981.66
SGPL,2026-03-16,-0.02496532593619971,-0.092671112710945,True,0.0,HOLD,HOLD,-0.0,-0.0,98967.70000000001,124981.66
SGPL,2026-03-17,0.01564722617354186,-0.088658200331733,False,1514.0399999999922,HOLD,BUY,0.0,1514.0399999999922,98967.70000000001,126495.7
SGPL,2026-03-18,0.04201680672268915,0.0719685518984518,True,0.0,BUY,BUY,4129.20000000001,4129.20000000001,103096.90000000002,130624.90000000001
SGPL,2026-03-19,-0.02352150537634423,0.072504694842393,False,2408.70000000001,BUY,HOLD,-2408.70000000001,-0.0,100688.20000000001,130624.90000000001
SGPL,2026-03-24,0.0110116999311769,-0.0824734274287229,False,1101.120000000001,HOLD,BUY,0.0,1101.120000000001,100688.20000000001,131726.02000000002
SGPL,2026-03-25,-0.002722940776038074,-0.0883346143984385,True,0.0,HOLD,HOLD,-0.0,-0.0,100688.20000000001,131726.02000000002
SGPL,2026-03-26,-0.021843003412969297,-0.0837364631270385,True,0.0,HOLD,HOLD,-0.0,-0.0,100688.20000000001,131726.02000000002
SGPL,2026-03-27,0.09979064898813683,0.0774287469021857,True,0.0,BUY,BUY,9841.259999999998,9841.259999999998,110529.46,141567.28000000003
SGPL,2026-03-30,0.10025380710659904,0.0784423732537085,True,0.0,BUY,BUY,10873.560000000001,10873.560000000001,121403.02000000002,152440.84000000003
SGPL,2026-03-31,0.0997693194925029,-0.0869651590216546,False,11905.860000000002,HOLD,BUY,0.0,11905.860000000002,121403.02000000002,164346.7
SGPL,2026-04-01,0.05348715259570014,-0.0842583861304279,False,7019.639999999997,HOLD,BUY,0.0,7019.639999999997,121403.02000000002,171366.34000000003
SGPL,2026-04-02,0.056744649079143894,-0.0755963381133932,False,7845.480000000004,HOLD,BUY,0.0,7845.480000000004,121403.02000000002,179211.82
SGPL,2026-04-03,-0.043805934997644846,-0.0813437046100671,True,0.0,HOLD,HOLD,-0.0,-0.0,121403.02000000002,179211.82
SGPL,2026-04-06,0.024137931034482696,-0.0767440214799382,False,3372.1799999999894,HOLD,BUY,0.0,3372.1799999999894,121403.02000000002,182584.0
SGPL,2026-04-07,0.07455507455507449,0.0843063465363222,True,0.0,BUY,BUY,10667.100000000004,10667.100000000004,132070.12000000002,193251.10000000003
SGPL,2026-04-08,0.09982094897045668,0.0850872964688604,True,0.0,BUY,BUY,15346.860000000002,15346.860000000002,147416.98,208597.96000000002
SGPL,2026-04-09,0.10012210012210021,-0.0806694487767523,False,16929.720000000005,HOLD,BUY,0.0,16929.720000000005,147416.98,225527.68000000002
